Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
start_thread,85.18,85.57,85.356
do_command,84.73,85.16,84.94800000000001
dispatch_command,78.66,79.16,78.88
dispatch_sql_command,68.39,69.04,68.662
mysql_execute_command,51.21,51.65,51.465999999999994
Sql_cmd_dml::execute,43.98,44.43,44.242000000000004
Sql_cmd_dml::execute_inner,18.6,18.95,18.790000000000003
Query_expression::optimize,18.38,18.71,18.556
Query_block::optimize,17.22,17.59,17.428
JOIN::optimize,16.92,17.2,17.074
JOIN::make_join_plan,12.24,12.63,12.472
parse_sql,11.05,11.63,11.334
Sql_cmd_dml::prepare,10.34,10.67,10.492
THD::sql_parser,9.98,10.37,10.168000000000001
system_call_fastpath,8.06,8.17,8.112
handler::ha_index_read_map,6.76,7.01,6.894
btr_cur_search_to_nth_level,6.49,6.68,6.582000000000001
ha_innobase::index_read,6.32,6.59,6.492
MYSQLparse,6.31,6.61,6.484
row_search_mvcc,5.71,5.96,5.890000000000001
test_quick_select,5.0,5.38,5.174
open_tables_for_query,5.01,5.23,5.13
JOIN::extract_func_dependent_tables,4.84,5.33,5.081999999999999
"std::thread::_State_impl<std::thread::_Invoker<std::tuple<Detached_thread, void",4.98,5.13,5.05
open_tables,4.72,4.93,4.85
Query_expression::execute,4.62,4.81,4.696
JOIN::estimate_rowcount,4.51,4.8,4.686
Protocol_classic::get_command,4.43,4.73,4.604
join_read_const_table,4.31,4.75,4.524
Query_expression::ExecuteIteratorQuery,4.33,4.56,4.438
read_const,4.15,4.57,4.366
my_net_read,3.53,3.72,3.618
IndexRangeScanIterator::Read,3.27,3.53,3.44
handler::ha_multi_range_read_next,3.24,3.51,3.41
get_key_scans_params,3.28,3.54,3.38
handler::multi_range_read_next,3.21,3.45,3.372
LEX::make_sql_cmd,3.21,3.44,3.336
pfs_end_statement_vc,3.18,3.43,3.2960000000000003
open_table,3.1,3.33,3.218
ha_commit_trans,3.12,3.27,3.1759999999999997
ha_innobase::read_range_first,3.0,3.27,3.1559999999999997
handler::read_range_first,2.96,3.25,3.126
Sql_cmd_update::update_single_table,2.84,3.28,3.12
check_quick_select,3.01,3.19,3.09
Sql_cmd_select::prepare_inner,2.98,3.11,3.062
Sql_cmd_insert_values::execute_inner,2.76,3.13,2.996
DsMrr_impl::dsmrr_info_const,2.86,3.06,2.9539999999999997
vio_read,2.83,2.94,2.8779999999999997
Query_block::prepare,2.79,2.95,2.8680000000000003
handler::multi_range_read_info_const,2.77,2.95,2.848
vio_socket_io_wait,2.79,2.88,2.832
write_record,2.54,2.86,2.754
ppoll,2.71,2.76,2.736
PT_select_stmt::make_cmd,2.42,2.68,2.5580000000000003
ha_innobase::records_in_range,2.5,2.65,2.554
__libc_recv,2.37,2.64,2.5220000000000007
buf_page_get_gen,2.45,2.58,2.5040000000000004
sys_ppoll,2.44,2.52,2.4899999999999998
_int_malloc,2.4,2.59,2.466
MYSQL_BIN_LOG::commit,2.32,2.5,2.406
lf_hash_search,2.27,2.4,2.338
find_or_create_digest,2.26,2.39,2.336
__libc_send,2.3,2.36,2.322
MYSQLlex,2.17,2.31,2.244
PT_query_expression::contextualize,2.16,2.32,2.242
Buf_fetch<Buf_fetch_normal>::single_page,2.18,2.34,2.232
do_sys_poll,2.09,2.16,2.13
trans_commit,2.04,2.23,2.116
schedule,2.04,2.15,2.116
__schedule,2.04,2.16,2.114
finish_task_switch,2.0,2.11,2.066
__memcpy_ssse3_back,1.95,2.03,1.988
handler::ha_write_row,1.8,2.06,1.964
lock_tables,1.82,1.97,1.9
ha_innobase::write_row,1.72,1.98,1.8780000000000001
PT_query_specification::contextualize,1.8,1.96,1.876
optimize_cond,1.74,1.95,1.8539999999999999
row_ins_step,1.6,1.81,1.734
poll_schedule_timeout,1.66,1.77,1.7100000000000002
schedule_hrtimeout_range,1.65,1.74,1.682
schedule_hrtimeout_range_clock,1.63,1.74,1.6780000000000002
SortingIterator::Init,1.59,1.81,1.6780000000000002
SortingIterator::DoSort,1.56,1.79,1.6560000000000001
FilterIterator::Read,1.61,1.68,1.6420000000000001
[libpthread-2.17.so],1.56,1.62,1.5919999999999999
page_cur_search_with_match_bytes,1.53,1.66,1.5859999999999999
filesort,1.48,1.67,1.5619999999999998
sys_sendto,1.48,1.55,1.522
SYSC_sendto,1.46,1.54,1.508
Query_block::setup_conds,1.46,1.56,1.502
trans_commit_stmt,1.43,1.52,1.482
MYSQL_BIN_LOG::ordered_commit,1.4,1.56,1.462
_raw_spin_unlock_irqrestore,1.42,1.53,1.462
mysql_lock_tables,1.39,1.5,1.448
Sql_cmd_delete::delete_from_single_table,1.29,1.42,1.372
Item_func::fix_fields,1.31,1.37,1.344
Session_sysvars_tracker::mark_as_changed,1.17,1.44,1.314
sock_sendmsg,1.28,1.32,1.29
lex_start,1.13,1.32,1.27
Item_field::fix_fields,1.2,1.34,1.248
MDL_context::acquire_lock,1.15,1.32,1.2440000000000002
page_cur_search_with_match,1.18,1.29,1.2399999999999998
close_thread_tables,1.16,1.31,1.232
Buf_fetch_normal::get,1.15,1.3,1.2260000000000002
get_mm_tree,1.13,1.22,1.18
unix_stream_sendmsg,1.12,1.19,1.152
rec_get_offsets,1.09,1.18,1.148
malloc,1.09,1.21,1.14
setup_fields,1.09,1.18,1.134
build_equal_items,1.02,1.14,1.0619999999999998
row_ins_clust_index_entry,0.98,1.16,1.054
row_ins_clust_index_entry_low,0.95,1.12,1.026
MDL_context::try_acquire_lock_impl,0.89,1.07,1.0100000000000002
sys_futex,0.95,1.04,0.994
Query_result_send::send_result_set_metadata,0.93,1.06,0.9899999999999999
do_futex,0.92,1.02,0.968
sys_recvfrom,0.89,1.03,0.9559999999999998
SYSC_recvfrom,0.87,1.0,0.9259999999999999
ha_innobase::extra,0.88,0.98,0.9259999999999999
"contextualize_array<Parse_context, Mem_root_array_YY<PT_table_reference*> >",0.88,0.94,0.922
alloc_query,0.85,0.99,0.906
JOIN::init_planner_arrays,0.87,0.92,0.9
ha_innobase::update_thd,0.79,0.94,0.8859999999999999
pfs_digest_end_vc,0.81,1.02,0.8859999999999999
THD::cleanup_after_query,0.86,0.91,0.8800000000000001
Detached_thread::operator,0.85,0.91,0.874
trx_coordinator::commit_in_engines,0.8,0.93,0.86
binlog_log_row,0.78,0.89,0.85
handler::ha_index_init,0.77,0.91,0.8480000000000001
PT_table_factor_table_ident::contextualize,0.8,0.87,0.8440000000000001
THD::send_result_metadata,0.79,0.88,0.8380000000000001
row_ins_sec_index_entry,0.8,0.88,0.8300000000000001
MaterializeIterator<DummyIteratorProfiler>::Init,0.79,0.87,0.8299999999999998
ha_innobase::info_low,0.75,0.89,0.8280000000000001
row_ins_sec_index_entry_low,0.77,0.86,0.812
ext4_file_write,0.78,0.83,0.8039999999999999
do_fsync,0.77,0.83,0.8039999999999999
generic_file_aio_write,0.78,0.82,0.796
futex_wait,0.76,0.81,0.79
__generic_file_aio_write,0.77,0.81,0.788
ext4_sync_file,0.75,0.81,0.786
cmp_dtuple_rec_with_match_low,0.73,0.84,0.776
MEM_ROOT::AllocSlow,0.68,0.86,0.774
sock_recvmsg,0.71,0.84,0.772
system_call_after_swapgs,0.71,0.86,0.772
handler::ha_external_lock,0.69,0.84,0.7639999999999999
THD::send_statement_status,0.65,0.85,0.746
Sql_cmd_select::precheck,0.67,0.78,0.7440000000000001
ha_innobase::change_active_index,0.66,0.78,0.744
futex_wait_queue_me,0.71,0.76,0.734
malloc_consolidate,0.69,0.77,0.732
Table_ref::fetch_number_of_rows,0.69,0.76,0.7300000000000001
ha_commit_low,0.67,0.81,0.73
MEM_ROOT::ForceNewBlock,0.64,0.82,0.726
ib_log_writer,0.72,0.72,0.72
vfs_write,0.69,0.74,0.718
unix_stream_recvmsg,0.65,0.79,0.714
__wake_up_common_lock,0.66,0.78,0.7100000000000001
mutex_enter_inline<PolicyMutex<TTASEventMutex<GenericPolicy> > >,0.67,0.77,0.706
btr_cur_optimistic_insert,0.65,0.75,0.704
call_softirq,0.66,0.78,0.7
do_sync_write,0.67,0.74,0.7
do_softirq,0.66,0.78,0.7
irq_exit,0.66,0.78,0.7
__do_softirq,0.65,0.76,0.692
filemap_write_and_wait_range,0.68,0.71,0.692
MEM_ROOT::AllocBlock,0.6,0.78,0.6900000000000001
Query_expression::cleanup,0.64,0.71,0.688
log_writer,0.66,0.69,0.678
Query_block::add_table_to_list,0.65,0.71,0.6759999999999999
os_file_write_func,0.66,0.69,0.6740000000000002
_int_free,0.63,0.71,0.6679999999999999
JOIN::make_tmp_tables_info,0.64,0.71,0.6599999999999999
Buf_fetch<Buf_fetch_normal>::lookup,0.59,0.71,0.6559999999999999
__irqentry_text_start,0.62,0.73,0.652
ret_from_intr,0.62,0.73,0.652
LEX::new_top_level_query,0.55,0.7,0.6500000000000001
sys_fsync,0.62,0.68,0.65
CreateIteratorFromAccessPath,0.59,0.69,0.642
unix_stream_read_generic,0.57,0.71,0.6379999999999999
sys_pwrite64,0.61,0.65,0.6340000000000001
THD::enter_stage,0.54,0.68,0.632
Lex_hash::get_hash_symbol,0.57,0.66,0.6319999999999999
__memset_sse2,0.59,0.65,0.6300000000000001
__filemap_fdatawrite_range,0.6,0.64,0.6220000000000001
__wake_up_sync_key,0.57,0.67,0.61
do_writepages,0.59,0.62,0.608
check_table_access,0.54,0.64,0.606
os_event::wait_time_low,0.58,0.63,0.5999999999999999
Sql_cmd_update::prepare_inner,0.52,0.62,0.5940000000000001
LEX::new_query,0.51,0.64,0.59
ext4_writepages,0.57,0.6,0.59
MaterializeIterator<DummyIteratorProfiler>::MaterializeQueryBlock,0.57,0.6,0.5820000000000001
IndexRangeScanIterator::Init,0.54,0.62,0.574
pthread_cond_timedwait@@GLIBC_2.3.2,0.55,0.59,0.572
find_field_in_tables,0.51,0.63,0.5660000000000001
close_thread_table,0.48,0.61,0.5539999999999999
check_access,0.51,0.59,0.55
Protocol_classic::parse_packet,0.46,0.63,0.5399999999999999
srv_worker_thread,0.51,0.58,0.538
ha_innobase::external_lock,0.45,0.6,0.534
PTI_context::itemize,0.49,0.55,0.522
__vdso_gettimeofday,0.49,0.56,0.522
[libcrypto.so.1.0.2k],0.47,0.56,0.518
IndexRangeScanIterator::shared_reset,0.48,0.55,0.514
ib_pg_flush_co,0.5,0.52,0.514
buf_flush_do_batch,0.49,0.51,0.5
JOIN::create_intermediate_table,0.47,0.52,0.49000000000000005
lock_table_names,0.45,0.54,0.49000000000000005
THD::binlog_write_table_map,0.44,0.51,0.484
create_ref_for_key,0.45,0.51,0.484
Item_func::fix_func_arg,0.46,0.51,0.484
Log_file_handle::write,0.47,0.51,0.48
Query_block::cleanup,0.44,0.52,0.47000000000000003
consume_skb,0.43,0.5,0.47000000000000003
copy_user_enhanced_fast_string,0.42,0.5,0.462
fil_aio_wait,0.43,0.47,0.454
check_trx_exists,0.38,0.51,0.45200000000000007
JOIN::create_access_paths,0.4,0.5,0.45200000000000007
ha_innobase::build_template,0.37,0.48,0.44800000000000006
generic_file_buffered_write,0.4,0.48,0.44799999999999995
InitIndexRangeScan,0.41,0.48,0.44799999999999995
buf_flush_page,0.43,0.46,0.44400000000000006
ut_delay,0.42,0.48,0.442
ib_log_flush,0.44,0.44,0.44000000000000006
JOIN::join_free,0.41,0.46,0.438
Optimize_table_order::choose_table_order,0.4,0.46,0.43600000000000005
pthread_mutex_unlock,0.38,0.46,0.43200000000000005
MDL_context::find_ticket,0.36,0.48,0.42800000000000005
log_flusher,0.42,0.44,0.426
MYSQL_BIN_LOG::process_commit_stage_queue,0.38,0.49,0.42399999999999993
AggregateIterator::Read,0.39,0.44,0.418
dblwr::write,0.4,0.43,0.418
JOIN::create_root_access_path_for_join,0.36,0.47,0.414
create_tmp_table,0.39,0.44,0.41200000000000003
rec_init_offsets_comp_ordinary,0.36,0.45,0.41
fil_io,0.38,0.45,0.40800000000000003
pfs_memory_alloc_vc,0.35,0.46,0.406
Double_write::enqueue,0.39,0.41,0.404
find_field_in_table_ref,0.37,0.43,0.40199999999999997
hrtimer_start_range_ns,0.38,0.43,0.4
MYSQL_BIN_LOG::process_flush_stage_queue,0.36,0.42,0.39999999999999997
my_free,0.38,0.43,0.39799999999999996
buf_read_page_low,0.39,0.41,0.39799999999999996
mtr_t::commit,0.37,0.42,0.396
__strcmp_sse42,0.37,0.41,0.394
fold_condition,0.35,0.44,0.39399999999999996
Fil_shard::do_io,0.37,0.44,0.392
Protocol_classic::send_eof,0.32,0.42,0.388
buf_page_io_complete,0.36,0.41,0.388
pfs_start_stage_v1,0.3,0.46,0.386
skb_release_all,0.35,0.41,0.386
cmp_dtuple_rec_with_match_bytes,0.35,0.46,0.382
page_rec_get_n_recs_before,0.35,0.4,0.382
btr_cur_pessimistic_insert,0.35,0.4,0.376
sock_def_readable,0.3,0.43,0.37200000000000005
pthread_mutex_lock,0.35,0.39,0.37200000000000005
Log_file_handle::fsync,0.36,0.38,0.372
PT_select_item_list::contextualize,0.35,0.41,0.368
innobase_commit_low,0.33,0.43,0.366
trx_commit_for_mysql,0.32,0.43,0.362
PT_update::make_cmd,0.31,0.39,0.358
mysql_audit_notify,0.33,0.38,0.35400000000000004
sock_alloc_send_pskb,0.31,0.39,0.35200000000000004
Protocol_classic::send_field_metadata,0.33,0.39,0.35200000000000004
MDL_context::release_locks_stored_before,0.32,0.36,0.344
__clock_gettime,0.31,0.36,0.34
__mark_inode_dirty,0.33,0.35,0.34
blk_done_softirq,0.32,0.36,0.33799999999999997
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > >, std::allocator<std::pair<std::string const, std::unique_ptr<Table_cache_element, std::default_delete<Table_cache_element> > > >, std::__detail::_Select1st, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.3,0.36,0.336
virtblk_request_done,0.32,0.36,0.336
JOIN::destroy,0.31,0.35,0.33599999999999997
Protocol_classic::send_ok,0.3,0.4,0.33399999999999996
buf_read_page,0.32,0.35,0.332
ext4_dirty_inode,0.31,0.35,0.33
"std::_Hashtable<std::string, std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> >, Malloc_allocator<std::pair<std::string const, std::unique_ptr<Session_sysvars_tracker::sysvar_node_st, My_free_deleter> > >, std::__detail::_Select1st, Collation_key_equal, Collation_hasher, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_before_node",0.27,0.41,0.33
update_time,0.31,0.34,0.328
trx_undo_report_row_operation,0.28,0.36,0.328
trx_commit,0.29,0.38,0.328
add_key_fields,0.29,0.35,0.326
blk_mq_end_request,0.3,0.35,0.324
MDL_ticket_store::find_in_lists,0.27,0.36,0.324
Buf_fetch<Buf_fetch_normal>::read_page,0.32,0.33,0.322
file_update_time,0.3,0.34,0.322
init_ref_part,0.29,0.34,0.322
PFS_memory_safe_stat::count_alloc,0.26,0.4,0.32
skb_release_head_state,0.3,0.33,0.318
ut_lock_free_hash_t::get,0.3,0.33,0.316
MYSQL_BIN_LOG::change_stage,0.27,0.35,0.31400000000000006
sock_wfree,0.29,0.33,0.314
unix_destruct_scm,0.29,0.33,0.314
trx_commit_low,0.27,0.37,0.314
Optimize_table_order::greedy_search,0.26,0.35,0.312
buf_page_make_young,0.29,0.34,0.306
unix_write_space,0.28,0.32,0.306
LEX::reset,0.27,0.33,0.29800000000000004
operator new,0.26,0.34,0.298
CRYPTO_malloc,0.26,0.34,0.29600000000000004
Item_func_between::fix_fields,0.27,0.32,0.29400000000000004
PTI_simple_ident_ident::itemize,0.24,0.33,0.294
__memcmp_sse4_1,0.27,0.31,0.294
alloc_skb_with_frags,0.27,0.32,0.29000000000000004
statement_id_to_session,0.26,0.32,0.29000000000000004
MYSQL_BIN_LOG::flush_thread_caches,0.26,0.32,0.28600000000000003
PTI_expr_with_alias::itemize,0.25,0.33,0.28400000000000003
THD::decide_logging_format,0.26,0.31,0.28200000000000003
binlog_cache_data::flush,0.25,0.31,0.28
ConnectJoins,0.23,0.31,0.28
que_run_threads,0.26,0.28,0.274
THD::set_time,0.24,0.3,0.272
__alloc_skb,0.24,0.31,0.27
row_purge_step,0.25,0.28,0.268
my_net_write,0.23,0.3,0.268
Optimize_table_order::best_extension_by_limited_search,0.22,0.29,0.268
__vdso_clock_gettime,0.24,0.29,0.268
mysql_audit_acquire_plugins,0.24,0.29,0.266
pthread_cond_wait@@GLIBC_2.3.2,0.23,0.3,0.266
__strlen_sse2_pminub,0.23,0.3,0.264
PTI_comp_op::itemize,0.25,0.27,0.262
MDL_context::release_lock,0.24,0.29,0.26
dict_index_copy_types,0.23,0.28,0.26
std::string::_Rep::_S_create,0.22,0.32,0.254
Query_block::apply_local_transforms,0.23,0.28,0.254
binlog_cache_data::write_event,0.24,0.27,0.252
pfs_create_metadata_lock_vc,0.23,0.27,0.252
ha_innobase::store_lock,0.23,0.27,0.252
row_upd_step,0.23,0.27,0.252
cmp_data,0.22,0.26,0.246
MYSQL_BIN_LOG::prepare,0.23,0.27,0.246
Fil_shard::space_flush,0.22,0.27,0.246
thd_to_trx,0.18,0.29,0.244
ib_log_fl_notif,0.24,0.25,0.242
ha_innobase::update_row,0.21,0.27,0.242
handler::ha_update_row,0.21,0.27,0.24
create_metadata_lock,0.21,0.26,0.238
MYSQL_BIN_LOG::write_transaction,0.22,0.26,0.238
log_flush_notifier,0.23,0.24,0.236
Double_write::write_complete,0.21,0.26,0.23399999999999999
Double_write::write_data_pages,0.23,0.24,0.23399999999999999
ext4_mark_inode_dirty,0.22,0.25,0.23399999999999999
Double_write::write_to_datafile,0.22,0.24,0.23199999999999998
ha_innobase::innobase_get_index,0.2,0.27,0.23199999999999998
mysql_unlock_read_tables,0.2,0.27,0.23199999999999998
init_table_iterator,0.22,0.25,0.23199999999999998
ib_log_wr_notif,0.23,0.23,0.23000000000000004
__fdget,0.21,0.26,0.22999999999999998
log_write_notifier,0.22,0.23,0.22800000000000004
net_flush,0.2,0.24,0.22599999999999998
free,0.18,0.26,0.22599999999999998
check_one_table_access,0.19,0.26,0.22400000000000003
ha_prepare_low,0.21,0.24,0.22399999999999998
__fget_light,0.2,0.25,0.22200000000000003
__check_object_size,0.21,0.24,0.22199999999999998
Lex_input_stream::add_digest_token,0.16,0.24,0.21800000000000003
Fil_system::flush_file_spaces,0.2,0.24,0.21800000000000003
PT_insert::make_cmd,0.2,0.26,0.21799999999999997
Fil_shard::flush_file_spaces,0.19,0.24,0.21600000000000003
QEP_TAB::cleanup,0.19,0.24,0.21600000000000003
skb_copy_datagram_from_iovec,0.19,0.23,0.21400000000000002
check_stack_overrun,0.19,0.24,0.21400000000000002
Table_map_log_event::Table_map_log_event,0.17,0.24,0.21400000000000002
TABLE::init,0.19,0.23,0.21400000000000002
page_cur_insert_rec_low,0.16,0.24,0.21200000000000002
Sql_cmd_insert_base::prepare_inner,0.19,0.22,0.21000000000000002
trx_undo_assign_undo,0.18,0.23,0.21000000000000002
check_single_table_access,0.17,0.26,0.20800000000000002
Query_block::Query_block,0.17,0.24,0.20600000000000002
handler::ha_reset,0.16,0.24,0.20600000000000002
Query_expression::Query_expression,0.19,0.25,0.20600000000000002
os_aio_func,0.18,0.23,0.20400000000000001
Item_bool_func2::resolve_type,0.18,0.21,0.202
srv_purge_coordinator_thread,0.2,0.21,0.202
lock_table,0.19,0.22,0.2
Item::itemize,0.17,0.22,0.2
instantiate_tmp_table,0.17,0.24,0.2
LEX::create_query_expr_and_block,0.18,0.22,0.2
page_copy_rec_list_end,0.17,0.23,0.198
Item_field::set_field,0.17,0.24,0.198
ext4_da_write_begin,0.18,0.21,0.196
"PFS_buffer_scalable_container<PFS_metadata_lock, 1024, 1024, PFS_buffer_default_array<PFS_metadata_lock>, PFS_buffer_default_allocator<PFS_metadata_lock> >::allocate",0.17,0.21,0.194
lock_clust_rec_read_check_and_lock,0.17,0.24,0.192
plugin_foreach_with_mask,0.16,0.24,0.192
my_timer_cycles,0.16,0.21,0.19
Write_rows_log_event::binlog_row_logging_function,0.18,0.21,0.19
Session_tracker::get_tracker,0.16,0.23,0.19
btr_page_split_and_insert,0.17,0.21,0.188
net_write_packet,0.17,0.21,0.188
blk_update_request,0.17,0.2,0.188
Item::Item,0.17,0.2,0.188
THD::reset_for_next_command,0.16,0.23,0.188
Sql_cmd_delete::prepare_inner,0.17,0.2,0.186
Item::save_in_field,0.15,0.23,0.186
JOIN::get_best_combination,0.15,0.23,0.184
JOIN::cleanup,0.15,0.21,0.184
operator delete,0.16,0.2,0.182
THD::binlog_write_row,0.17,0.2,0.18000000000000002
invoke_pre_parse_rewrite_plugins,0.17,0.2,0.18
io_submit,0.16,0.2,0.18
sysret_audit,0.17,0.19,0.18
ha_innobase::read_range_next,0.14,0.2,0.178
mtr_t::Command::execute,0.17,0.18,0.178
ext4_reserve_inode_write,0.16,0.21,0.17600000000000002
Optimize_table_order::best_access_path,0.15,0.22,0.17600000000000002
bio_endio,0.16,0.19,0.17600000000000002
tree_and,0.15,0.21,0.176
handler::read_range_next,0.14,0.2,0.176
Item_field::used_tables,0.15,0.19,0.176
row_sel_store_mysql_rec,0.15,0.22,0.17400000000000002
Item_func::compile,0.15,0.22,0.17400000000000002
pfs_memory_free_vc,0.15,0.21,0.174
Security_context::check_access,0.14,0.2,0.174
btr_cur_pessimistic_delete,0.16,0.18,0.17200000000000001
thd_to_innodb_session,0.13,0.21,0.172
Protocol_classic::net_store_data_with_conversion,0.16,0.19,0.17
sockfd_lookup_light,0.15,0.19,0.17
btr_compress,0.16,0.18,0.17
row_prebuilt_t::end_stmt,0.14,0.18,0.168
handler::ha_index_next,0.14,0.19,0.168
sys_io_submit,0.15,0.18,0.16799999999999998
trx_prepare_for_mysql,0.15,0.18,0.166
ha_innobase::general_fetch,0.13,0.19,0.16400000000000003
Fil_shard::space_extend,0.15,0.18,0.164
MYSQL_BIN_LOG::sync_binlog_file,0.13,0.2,0.164
IO_CACHE_ostream::sync,0.13,0.2,0.164
Query_block::setup_tables,0.12,0.18,0.162
[libc-2.17.so],0.13,0.2,0.162
pthread_cond_broadcast@@GLIBC_2.3.2,0.14,0.18,0.162
do_io_submit,0.14,0.18,0.16199999999999998
os_file_read_func,0.13,0.19,0.16000000000000003
sock_poll,0.13,0.18,0.16000000000000003
rec_init_offsets,0.14,0.18,0.16
sys_fdatasync,0.13,0.19,0.16
get_cached_schema_access,0.13,0.19,0.158
get_and_lock_tablespace_names,0.13,0.18,0.158
ktime_get_ts64,0.13,0.17,0.15600000000000003
ha_innobase::end_stmt,0.14,0.17,0.15400000000000003
PT_item_list::contextualize,0.12,0.18,0.15400000000000003
Protocol_classic::start_result_metadata,0.14,0.16,0.15400000000000003
btr_pcur_t::store_position,0.11,0.19,0.154
store_key::copy,0.12,0.19,0.154
__audit_syscall_exit,0.14,0.17,0.154
JOIN::optimize_distinct_group_order,0.13,0.18,0.154
Lex_input_stream::init,0.14,0.16,0.15
Lex_input_stream::reset,0.12,0.17,0.15
lf_dynarray_lvalue,0.14,0.16,0.14800000000000002
my_convert,0.11,0.17,0.148
pfs_rebind_table_v1,0.14,0.17,0.14600000000000002
PTI_text_literal_text_string::itemize,0.12,0.18,0.146
Double_write::write_dblwr_pages,0.13,0.16,0.146
check_grant,0.12,0.16,0.146
"std::__stable_sort_adaptive<Key_use*, Key_use*, long, __gnu_cxx::__ops::_Iter_comp_iter<bool",0.12,0.18,0.146
Double_write::write_pages,0.13,0.16,0.146
Binlog_event_writer::write,0.13,0.16,0.14400000000000002
ext4_file_read,0.12,0.18,0.14400000000000002
syscall,0.12,0.16,0.14400000000000002
JOIN::finalize_table_conditions,0.12,0.18,0.144
thd_ha_data,0.13,0.15,0.14200000000000002
page_move_rec_list_end,0.13,0.16,0.14200000000000002
ext4_end_bio,0.13,0.15,0.14200000000000002
pfs_start_idle_wait_v1,0.12,0.16,0.14200000000000002
JOIN::JOIN,0.11,0.19,0.14200000000000002
get_max_digest_length,0.12,0.16,0.14
__ext4_journal_start_sb,0.12,0.16,0.14
generic_file_aio_read2,0.11,0.18,0.14
tag_pages_for_writeback,0.11,0.17,0.138
do_generic_file_read.constprop.52,0.11,0.18,0.138
Arg_comparator::set_cmp_func,0.1,0.17,0.138
MEM_ROOT::FreeBlocks,0.12,0.16,0.136
find_field_in_table,0.12,0.17,0.136
std::__detail::_Prime_rehash_policy::_M_next_bkt,0.13,0.14,0.134
digest_add_token,0.11,0.16,0.134
sys_pread64,0.1,0.17,0.134
Item_basic_constant::used_tables,0.1,0.16,0.132
Log_event::write_header,0.12,0.15,0.132
kvm_clock_get_cycles,0.12,0.14,0.132
jbd2__journal_start,0.12,0.15,0.132
mpage_prepare_extent_to_map,0.11,0.15,0.13
Item_field::type,0.1,0.16,0.13
row_sel_convert_mysql_key_to_innobase,0.11,0.15,0.13
mtr_t::Command::release_all,0.12,0.13,0.128
vfs_read,0.09,0.17,0.128
temptable::Handler::create,0.11,0.16,0.128
THD::binlog_query,0.11,0.15,0.126
MYSQL_BIN_LOG::write_cache,0.11,0.14,0.126
Query_block::simplify_joins,0.12,0.15,0.126
page_copy_rec_list_end_to_created_page,0.11,0.14,0.126
Optimize_table_order::calculate_scan_cost,0.11,0.15,0.126
setup_tmp_table_handler,0.11,0.14,0.126
store_key::copy_inner,0.1,0.15,0.126
Item_func::type,0.11,0.15,0.126
dd::cache::Dictionary_client::commit_modified_objects,0.09,0.16,0.124
ext4_finish_bio,0.11,0.14,0.124
ut_lock_free_hash_t::get_tuple,0.1,0.16,0.124
Security_context::checkout_access_maps,0.1,0.14,0.124
Item::save_in_field_no_warnings,0.11,0.14,0.124
Item_func_between::update_used_tables,0.1,0.15,0.124
__memmove_ssse3_back,0.11,0.14,0.124
mtr_t::s_lock,0.08,0.15,0.122
__audit_syscall_entry,0.1,0.15,0.122
auditsys,0.1,0.15,0.122
open_temporary_tables,0.1,0.14,0.12000000000000002
key_and,0.11,0.14,0.12
do_sync_read,0.09,0.16,0.12
Item_field::itemize,0.08,0.14,0.11800000000000002
MYSQL_BIN_LOG::do_write_cache,0.1,0.13,0.118
GetTableAccessPath,0.07,0.15,0.11600000000000002
os_aio_handler,0.1,0.13,0.11600000000000002
pthread_self,0.08,0.14,0.11600000000000002
Query_expression::destroy,0.11,0.12,0.11599999999999999
Query_block::term_type,0.1,0.15,0.11599999999999999
"stream_copy<IO_CACHE_binlog_cache_storage, Basic_ostream>",0.1,0.13,0.11599999999999999
net_field_length_size,0.09,0.15,0.11399999999999999
dict_index_t::is_usable,0.1,0.14,0.11399999999999999
LinuxAIOHandler::poll,0.1,0.13,0.11200000000000002
unix_poll,0.1,0.13,0.11200000000000002
insert_events_statements_history,0.1,0.12,0.11200000000000002
LEX::clear_privileges,0.1,0.12,0.11199999999999999
mpage_submit_page,0.1,0.13,0.11199999999999999
PT_delete::make_cmd,0.09,0.13,0.11199999999999999
lock_trx_release_locks,0.08,0.15,0.11000000000000001
temptable::Table::Table,0.1,0.13,0.11000000000000001
Table_map_log_event::init_metadata_fields,0.1,0.12,0.11000000000000001
mysql_encryption_file_write,0.09,0.12,0.10999999999999999
close_tmp_table,0.09,0.13,0.10999999999999999
my_b_flush_io_cache,0.09,0.12,0.10999999999999999
get_best_skip_scan,0.1,0.13,0.10800000000000001
THD::end_statement,0.1,0.12,0.10800000000000001
end_page_writeback,0.1,0.12,0.10800000000000001
MEM_ROOT::ClearForReuse,0.09,0.14,0.10800000000000001
poll_select_set_timeout,0.09,0.13,0.10800000000000001
