Function,Min Sampling Rate (%),Max Sampling Rate (%),Average Sampling Rate (%)
ext4_finish_bio,0.09,0.14,0.10800000000000001
rec_copy_prefix_to_buf,0.09,0.14,0.10800000000000001
pfs_refine_statement_vc,0.06,0.13,0.10800000000000001
operator new@plt,0.1,0.13,0.10799999999999998
MEM_ROOT::ClearForReuse,0.09,0.12,0.10799999999999998
pthread_self,0.1,0.12,0.10799999999999998
ib_srv_purge,0.1,0.11,0.10600000000000001
key_and,0.1,0.12,0.10600000000000001
page_copy_rec_list_end_no_locks,0.09,0.13,0.10600000000000001
trans_has_updated_trans_table,0.08,0.12,0.10600000000000001
Table_cache::release_table,0.09,0.13,0.10600000000000001
MEM_ROOT::Alloc,0.08,0.12,0.10600000000000001
Item_sum_num::fix_fields,0.08,0.12,0.10600000000000001
__wake_up,0.09,0.12,0.10600000000000001
ib_io_wr-2,0.1,0.11,0.10600000000000001
vfprintf,0.08,0.13,0.10599999999999998
CRYPTO_free,0.08,0.13,0.10599999999999998
make_join_readinfo,0.09,0.13,0.10400000000000001
rec_get_nth_field_offs,0.08,0.12,0.10400000000000001
ib_io_wr-4,0.1,0.11,0.10400000000000001
memcpy_fromiovecend,0.09,0.13,0.10400000000000001
Table_map_log_event::init_metadata_fields,0.09,0.12,0.10400000000000001
check_table_name,0.09,0.12,0.10200000000000001
io_schedule_timeout,0.09,0.11,0.10200000000000001
Thd_mem_cnt::alloc_cnt,0.07,0.13,0.10200000000000001
__vsnprintf_chk,0.08,0.14,0.10200000000000001
pfs_set_thread_info_vc,0.08,0.12,0.10200000000000001
ib_io_wr-3,0.1,0.11,0.10200000000000001
Cost_model_server::init,0.08,0.13,0.10200000000000001
sched_getcpu,0.07,0.12,0.1
ext4_da_write_end,0.08,0.13,0.1
Query_arena::free_items,0.09,0.12,0.1
poll_select_set_timeout,0.09,0.11,0.1
Security_context::is_access_restricted_on_db,0.08,0.12,0.1
ib_srv_wkr-3,0.08,0.11,0.1
start_this_handle,0.09,0.11,0.1
row_prebuilt_t::skip_concurrency_ticket,0.07,0.13,0.1
trx_undo_set_state_at_prepare,0.09,0.11,0.1
THD::end_statement,0.09,0.11,0.1
os_aio_handler,0.08,0.11,0.1
my_b_flush_io_cache,0.08,0.11,0.09800000000000002
wake_up_q,0.09,0.12,0.098
__wait_on_bit,0.08,0.12,0.098
PT_insert_values_list::contextualize,0.08,0.11,0.098
buf_page_init_for_read,0.09,0.11,0.098
mysql_encryption_file_write,0.08,0.11,0.09600000000000002
my_strtoll10,0.08,0.12,0.096
strmake,0.08,0.13,0.096
Item_field::make_field,0.09,0.1,0.096
__ext4_journal_get_write_access,0.09,0.12,0.096
Field::optimize_range,0.07,0.12,0.096
LinuxAIOHandler::poll,0.08,0.11,0.096
futex_requeue,0.07,0.12,0.096
launch_hook_trans_begin,0.07,0.13,0.096
ib_srv_wkr-1,0.08,0.11,0.094
try_to_wake_up,0.08,0.12,0.094
ib_srv_wkr-2,0.08,0.11,0.094
AggregateIterator::Init,0.06,0.12,0.092
Item::cleanup,0.08,0.12,0.092
os_file_write_retry,0.08,0.11,0.092
Batch_segment::write,0.08,0.11,0.092
bit_wait_io,0.07,0.11,0.092
Item::real_item,0.09,0.1,0.092
io_schedule,0.07,0.11,0.092
CollectTables,0.06,0.12,0.09
__wake_up_bit,0.07,0.11,0.09
trx_undo_set_state_at_finish,0.07,0.11,0.09
pfs_start_table_lock_wait_v1,0.06,0.11,0.09
ext4_bio_write_page,0.07,0.11,0.09
Query_logger::general_log_write,0.08,0.1,0.09
mpage_process_page_bufs,0.08,0.1,0.09
Item_func::itemize,0.08,0.1,0.08800000000000001
Field::new_key_field,0.07,0.11,0.08800000000000001
kmem_cache_free,0.07,0.1,0.08800000000000001
schedule_timeout,0.08,0.1,0.08800000000000001
THD::convert_string,0.07,0.1,0.088
THD::update_slow_query_status,0.07,0.1,0.088
TABLE::init_tmp_table,0.07,0.11,0.088
__pthread_disable_asynccancel,0.07,0.11,0.088
select_estimate_accuracy,0.08,0.1,0.088
is_indexed_agg_distinct,0.07,0.11,0.088
fill_record_n_invoke_before_triggers,0.08,0.1,0.088
THD::Query_plan::set_query_plan,0.05,0.1,0.088
remove_eq_conds,0.07,0.11,0.08600000000000001
filemap_fdatawait_range,0.07,0.1,0.08600000000000001
jbd2_journal_get_write_access,0.08,0.1,0.08600000000000001
time_normalizer::bucket_index,0.07,0.1,0.08600000000000001
handler::rebind_psi,0.07,0.12,0.08600000000000001
__filemap_fdatawait_range,0.07,0.1,0.08600000000000001
grab_cache_page_write_begin,0.07,0.1,0.086
end_page_writeback,0.07,0.11,0.086
log_write_up_to,0.06,0.12,0.086
__virt_addr_valid,0.06,0.11,0.086
Item_field::result_type,0.07,0.11,0.086
MYSQL_BIN_LOG::fetch_and_process_flush_stage_queue,0.06,0.12,0.086
ha_flush_logs,0.06,0.12,0.086
cleanup_items,0.07,0.09,0.084
Item_field::Item_field,0.07,0.1,0.084
locksys::Global_shared_latch_guard::Global_shared_latch_guard,0.08,0.09,0.084
rec_get_nth_field,0.07,0.1,0.084
pvclock_clocksource_read,0.05,0.11,0.08399999999999999
EVP_DigestInit_ex,0.07,0.1,0.082
blk_finish_plug,0.07,0.1,0.082
mysql_unlock_tables,0.07,0.09,0.082
sys_write,0.06,0.09,0.082
Item::check_cols,0.04,0.12,0.082
Double_write::prepare,0.07,0.09,0.08199999999999999
ha_innobase::index_flags,0.07,0.1,0.08000000000000002
submit_bio,0.07,0.09,0.08
blk_flush_plug_list,0.07,0.09,0.08
TABLE::clear_column_bitmaps,0.07,0.1,0.08
Item_field::cleanup,0.07,0.1,0.08
trx_purge,0.08,0.08,0.08
dd::Dictionary_impl::instance,0.06,0.1,0.08
mem_heap_create_block,0.06,0.1,0.08
Item_equal::resolve_type,0.06,0.09,0.08
Double_write::check_block,0.06,0.09,0.07800000000000001
page_simple_validate_new,0.06,0.09,0.07800000000000001
kfree_skbmem,0.05,0.09,0.078
blk_mq_flush_plug_list,0.07,0.09,0.078
pfs_end_table_io_wait_v1,0.06,0.09,0.078
Query_block::add_joined_table,0.07,0.09,0.078
kmem_cache_alloc_node,0.06,0.09,0.078
actual_key_parts,0.05,0.13,0.078
binlog_cache_data::finalize,0.06,0.09,0.078
temptable::Table::indexes_create,0.05,0.09,0.078
fill_record,0.07,0.09,0.078
Item_func::walk,0.05,0.1,0.078
Field_long::result_type,0.04,0.1,0.07600000000000001
__vdso_getcpu,0.07,0.08,0.07600000000000001
Field_long::type,0.05,0.1,0.076
vio_write,0.06,0.09,0.076
wait_on_page_bit,0.05,0.09,0.076
TABLE::mark_column_used,0.05,0.1,0.076
add_wait_queue,0.07,0.09,0.076
MYSQL_BIN_LOG::flush_cache_to_file,0.05,0.09,0.076
IO_CACHE_ostream::flush,0.05,0.09,0.076
PROFILING::start_new_query,0.05,0.09,0.076
blk_mq_sched_insert_requests,0.06,0.08,0.07400000000000001
JOIN::alloc_qep,0.06,0.09,0.07400000000000001
flush_end_io,0.07,0.08,0.07400000000000001
MYSQL_BIN_LOG::flush_and_set_pending_rows_event,0.07,0.09,0.07400000000000001
invoke_post_parse_rewrite_plugins,0.07,0.08,0.07400000000000001
SplitConditions,0.07,0.08,0.07400000000000001
innobase_register_trx,0.05,0.1,0.07400000000000001
comparable_in_index,0.06,0.1,0.074
Server_options::reset,0.06,0.09,0.074
Item_func_between::resolve_type,0.06,0.09,0.074
substitute_for_best_equal_field,0.06,0.09,0.07200000000000001
Field_str::make_send_field,0.06,0.09,0.07200000000000001
THD::is_ddl_gtid_compatible,0.06,0.1,0.07200000000000001
Query_tables_list::reset_query_tables_list,0.06,0.08,0.07200000000000001
ext4_io_submit,0.06,0.08,0.07200000000000001
generic_make_request,0.06,0.08,0.07200000000000001
memcpy@plt,0.06,0.08,0.07200000000000001
mysql_audit_table_access_notify,0.05,0.09,0.07200000000000001
trace_quick_description,0.05,0.08,0.07200000000000001
Diagnostics_area::reset_diagnostics_area,0.06,0.08,0.07200000000000001
Item_ident::itemize,0.06,0.08,0.07200000000000001
THD::binlog_flush_pending_rows_event,0.06,0.09,0.072
ext4_get_inode_loc,0.06,0.09,0.072
pfs_end_table_lock_wait_v1,0.06,0.09,0.072
store_key::store_key,0.05,0.09,0.072
ha_innobase::reset_template,0.06,0.09,0.072
temptable::Hash_unique::Hash_unique,0.05,0.08,0.072
Eq_creator::create_scalar_predicate,0.04,0.09,0.072
destroy_metadata_lock,0.06,0.08,0.07
mtr_t::~mtr_t,0.06,0.09,0.07
mtr_t::release_block_at_savepoint,0.05,0.08,0.07
Linear_comp_creator::create,0.06,0.08,0.07
lock_rec_insert_check_and_lock,0.06,0.08,0.07
Item_equal::update_used_tables,0.04,0.1,0.06999999999999999
cmp_item::new_comparator,0.06,0.08,0.068
handler::table_scan_cost,0.05,0.08,0.068
blk_mq_run_hw_queue,0.05,0.08,0.068
Item_int::type,0.05,0.09,0.068
Cost_model_constants::get_se_cost_constants,0.06,0.08,0.068
log_slow_statement,0.04,0.08,0.068
get_best_group_min_max,0.06,0.08,0.068
Item_int::result_type,0.06,0.08,0.068
Query_log_event::write,0.05,0.08,0.068
mem_root_deque<Item*>::add_block_back,0.06,0.08,0.068
vio_timeout,0.05,0.1,0.068
generic_write_end,0.05,0.09,0.066
FIPS_selftest_failed,0.05,0.09,0.066
String::mem_realloc,0.06,0.08,0.066
my_hash_sort_mb_bin,0.05,0.08,0.066
Item_equal::functype,0.04,0.08,0.066
__ext4_get_inode_loc,0.05,0.08,0.066
Query_block::set_context,0.06,0.08,0.066
THD::binlog_prepare_pending_rows_event<Write_rows_log_event>,0.05,0.08,0.066
param_type_uses_non_param_inner,0.04,0.08,0.066
SHA256_Init,0.05,0.09,0.066
__lll_unlock_wake_private,0.05,0.08,0.066
Item::compile,0.05,0.08,0.066
MYSQL_BIN_LOG::is_current_stmt_binlog_enabled_and_caches_empty,0.05,0.08,0.066
check_column_grant_in_table_ref,0.05,0.08,0.066
PFS_memory_safe_stat::count_free,0.05,0.09,0.06599999999999999
Log_event::write,0.05,0.08,0.064
Item_func::used_tables,0.06,0.08,0.064
temptable::Handler::delete_table,0.05,0.07,0.064
fput,0.06,0.07,0.064
fput_many,0.06,0.07,0.064
Parse_context::finalize_query_expression,0.05,0.09,0.064
skb_release_data,0.05,0.08,0.064
Item_ident::walk,0.06,0.07,0.064
vio_is_blocking,0.06,0.08,0.064
_raw_qspin_lock,0.05,0.08,0.064
Parse_context::Parse_context,0.05,0.07,0.064
[libaio.so.1.0.1],0.04,0.07,0.06200000000000001
__strstr_sse42,0.03,0.07,0.06200000000000001
ext4_map_blocks,0.04,0.09,0.062
LEX::copy_db_to,0.06,0.07,0.062
EVP_MD_CTX_create,0.05,0.08,0.062
mtr_t::start,0.05,0.07,0.062
Buf_fetch<Buf_fetch_other>::single_page,0.04,0.09,0.062
Item_int::save_in_field_inner,0.05,0.07,0.062
Item_equal::Item_equal,0.05,0.08,0.062
__slab_free,0.05,0.07,0.062
jbd2_complete_transaction,0.05,0.07,0.062
__blk_mq_delay_run_hw_queue,0.05,0.07,0.06000000000000001
blk_mq_sched_dispatch_requests,0.05,0.07,0.06000000000000001
__blk_mq_run_hw_queue,0.05,0.07,0.06000000000000001
pack_row,0.05,0.07,0.06
THD::set_query,0.05,0.08,0.06
sha256_block_data_order,0.05,0.08,0.06
Field_str::repertoire,0.05,0.07,0.06
MDL_ticket_store::remove,0.05,0.07,0.06
lex_end,0.05,0.07,0.06
do_get_write_access,0.05,0.08,0.06
propagate_nullability,0.05,0.07,0.06
__lll_unlock_wake,0.05,0.07,0.06
__ceil_sse41,0.05,0.07,0.06
IO_CACHE_binlog_cache_storage::write,0.03,0.07,0.05800000000000001
blk_mq_do_dispatch_sched,0.05,0.07,0.05800000000000001
String::mem_realloc_exp,0.05,0.07,0.05800000000000001
__find_get_page,0.03,0.07,0.05800000000000001
Write_rows_log_event::Write_rows_log_event,0.04,0.08,0.05800000000000001
ksize,0.05,0.07,0.057999999999999996
thd_increment_bytes_received,0.05,0.07,0.057999999999999996
commit_owned_gtids,0.05,0.07,0.057999999999999996
Item_result_field::cleanup,0.05,0.08,0.057999999999999996
PT_delete::add_table,0.05,0.07,0.057999999999999996
Security_context::filter_access,0.05,0.07,0.057999999999999996
kfree,0.05,0.07,0.057999999999999996
jbd2_log_wait_commit,0.05,0.07,0.057999999999999996
page_copy_rec_list_start,0.03,0.08,0.05600000000000001
cs::util::ReplicatedColumnsView::ReplicatedColumnsView,0.04,0.07,0.05600000000000001
sys_io_getevents,0.04,0.06,0.05600000000000001
thd_increment_bytes_sent,0.05,0.07,0.05600000000000001
free_io_cache,0.03,0.07,0.05600000000000001
count_field_types,0.04,0.07,0.05600000000000001
JOIN::set_plan_state,0.04,0.06,0.05600000000000001
MDL_ticket_store::front,0.04,0.07,0.05600000000000001
TABLE::bind_value_generators_to_fields,0.03,0.07,0.05600000000000001
__vsprintf_chk,0.04,0.07,0.055999999999999994
Field_long::store,0.04,0.07,0.055999999999999994
handler::ha_statistic_increment,0.05,0.06,0.055999999999999994
mem_root_deque<Table_ref*>::add_block_front,0.05,0.06,0.055999999999999994
THD::binlog_get_pending_rows_event,0.04,0.08,0.055999999999999994
open_temporary_table,0.05,0.06,0.055999999999999994
lock_on_statement_end,0.04,0.07,0.054000000000000006
handler::ha_table_share_psi,0.04,0.07,0.054000000000000006
Query_block::destroy,0.04,0.08,0.054000000000000006
check_readonly,0.04,0.07,0.054000000000000006
bitmap_init,0.04,0.07,0.054000000000000006
vio_io_wait,0.04,0.07,0.054000000000000006
add_pke,0.04,0.06,0.054000000000000006
TrxInInnoDB::exit,0.04,0.07,0.054000000000000006
setup_order,0.03,0.08,0.054000000000000006
thd_get_ha_data,0.04,0.06,0.054000000000000006
Query_result_send::send_eof,0.04,0.07,0.054000000000000006
thr_multi_lock,0.04,0.06,0.05399999999999999
murmur3_32,0.05,0.06,0.05399999999999999
thd_connection_alive,0.03,0.06,0.052000000000000005
net_field_length,0.04,0.07,0.052000000000000005
btr_cur_latch_leaves,0.03,0.07,0.052000000000000005
ha_innobase::table_flags,0.04,0.07,0.052000000000000005
Protocol_classic::store_string,0.04,0.06,0.052000000000000005
read_lock_type_for_table,0.04,0.06,0.052000000000000005
JOIN::remove_const,0.04,0.06,0.052000000000000005
thd_mem_cnt_alloc,0.04,0.06,0.052000000000000005
Commit_order_manager::get_rollback_status,0.04,0.07,0.052000000000000005
Diagnostics_area::reset_condition_info,0.04,0.07,0.052000000000000005
IO_CACHE_ostream::write,0.04,0.06,0.05199999999999999
smp_apic_timer_interrupt,0.04,0.06,0.05199999999999999
apic_timer_interrupt,0.04,0.06,0.05199999999999999
TABLE::cleanup_partial_update,0.04,0.07,0.05000000000000001
mysql_rewrite_query,0.04,0.06,0.05
lock_tablespace_names,0.04,0.06,0.05
SHA_EVP256,0.04,0.06,0.05
__block_write_begin,0.05,0.05,0.05
Item::walk,0.04,0.06,0.05
Field::new_field,0.03,0.06,0.05
Opt_trace_start::Opt_trace_start,0.04,0.07,0.05
ext4_ext_map_blocks,0.04,0.07,0.05
futex_wait_setup,0.04,0.06,0.05
ACL_internal_schema_registry::lookup,0.04,0.06,0.05
buf_read_page_background,0.04,0.06,0.05
PROFILING::status_change,0.04,0.06,0.05
ha_innobase::index_end,0.03,0.08,0.05
gtid_pre_statement_checks,0.03,0.06,0.05
optimize_secondary_engine,0.04,0.06,0.05
handler::ha_thd,0.04,0.06,0.05
Query_block::query_block,0.04,0.06,0.05
que_thr_move_to_run_state_for_mysql,0.03,0.07,0.05
find_temporary_table,0.04,0.06,0.05
ZeroRowsIterator::Init,0.04,0.06,0.05
kmem_cache_alloc,0.04,0.06,0.05
__kmalloc_reserve.isra.32,0.04,0.06,0.05
is_null_on_empty_table,0.04,0.06,0.05
net_store_length,0.04,0.05,0.04800000000000001
Item_equal::~Item_equal,0.03,0.06,0.048
gettimeofday@plt,0.04,0.06,0.048
Item_bool_func::is_bool_func,0.04,0.06,0.048
hardware::crc32_using_pclmul,0.04,0.05,0.048
String::append,0.02,0.07,0.048
__pthread_enable_asynccancel,0.03,0.06,0.048
operator delete@plt,0.04,0.07,0.048
"std::_Hashtable<std::string, std::string, Malloc_allocator<std::string>, std::__detail::_Identity, std::equal_to<std::string>, std::hash<std::string>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::~_Hashtable",0.04,0.05,0.048
Rows_log_event::Rows_log_event,0.02,0.06,0.048
Filesort::using_addon_fields,0.03,0.06,0.048
Query_block::record_join_nest_info,0.03,0.06,0.048
THD::push_internal_handler,0.03,0.06,0.048
PTI_simple_ident_ident::~PTI_simple_ident_ident,0.04,0.05,0.048
IO_CACHE_binlog_cache_storage::length,0.04,0.06,0.048
block_write_end,0.03,0.07,0.048
Query_result_send::send_data,0.04,0.06,0.048
Optimize_table_order::Optimize_table_order,0.04,0.05,0.046000000000000006
Commit_stage_manager::enroll_for,0.03,0.07,0.046000000000000006
__block_write_begin_int,0.04,0.05,0.046
blk_mq_dispatch_rq_list,0.04,0.05,0.046
engine_table_select,0.03,0.06,0.046
Transaction_ctx::register_ha,0.03,0.06,0.046
buf_is_block_in_instance,0.03,0.06,0.046
XID_STATE::check_xa_idle_or_prepared,0.03,0.06,0.046
my_numchars_mb,0.04,0.05,0.046
TABLE::update_const_key_parts,0.04,0.06,0.046
Open_table_context::Open_table_context,0.03,0.06,0.046
Sort_param::make_sortkey,0.03,0.06,0.046
read_events,0.04,0.05,0.046
Sort_param::decide_addon_fields,0.03,0.05,0.046
non-virtual thunk to Xid_log_event::write,0.04,0.06,0.046
wake_up_bit,0.04,0.05,0.046
JOIN::create_access_paths_for_zero_rows,0.03,0.06,0.046
Query_block::check_only_full_group_by,0.04,0.05,0.046
JOIN::extract_const_tables,0.04,0.05,0.046
get_table_def_key,0.03,0.06,0.046
blk_mq_make_request,0.03,0.06,0.046
EVP_sha256,0.04,0.06,0.046
mpage_map_and_submit_buffers,0.03,0.05,0.044000000000000004
"NewIterator<AggregateIterator, std::unique_ptr<RowIterator, Destroy_only<RowIterator> >, JOIN*&, pack_rows::TableCollection, bool const&>",0.04,0.05,0.044000000000000004
Field::eq,0.03,0.06,0.044000000000000004
PTI_where::~PTI_where,0.03,0.06,0.044000000000000004
trx_set_rw_mode,0.04,0.05,0.044000000000000004
find_memory_class,0.04,0.05,0.044000000000000004
radix_tree_lookup_slot,0.03,0.06,0.044000000000000004
Thd_mem_cnt::free_cnt,0.03,0.06,0.044000000000000004
futex_wake,0.02,0.06,0.044000000000000004
Cost_model_table::page_read_cost,0.03,0.06,0.044000000000000004
THD::send_result_set_row,0.04,0.05,0.044000000000000004
Item::cols,0.03,0.06,0.044000000000000004
JOIN::attach_access_path_for_update_or_delete,0.03,0.05,0.044
temptable::Table::~Table,0.03,0.06,0.044
xid_t::get_my_xid,0.03,0.06,0.044
ssl_wrapper_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.03,0.06,0.044
filesort_free_buffers,0.03,0.06,0.044
PTI_simple_ident_nospvar_ident::itemize,0.04,0.05,0.044
COPY_INFO::get_function_default_columns,0.04,0.06,0.044
Sel_arg_range_sequence::stack_push_range,0.04,0.06,0.044
QEP_shared_owner::qs_cleanup,0.03,0.06,0.044
__kmalloc_node_track_caller,0.02,0.06,0.044
lob::undo_vers_t::reset,0.03,0.06,0.044
Item_func::update_used_tables,0.03,0.05,0.044
__block_commit_write.isra.21,0.02,0.06,0.042
rw_lock_x_lock_func,0.04,0.05,0.042
std::_Hash_bytes,0.03,0.05,0.042
mutex_lock_interruptible,0.04,0.05,0.042
Cost_model_table::init,0.03,0.05,0.042
NewSortAccessPath,0.03,0.05,0.042
hint_table_state,0.03,0.05,0.042
PT_query_expression::contextualize_order_and_limit,0.03,0.06,0.042
PT_item_list::PT_item_list,0.03,0.05,0.042
__test_set_page_writeback,0.02,0.05,0.042
trx_assign_read_view,0.03,0.05,0.042
Field::char_length,0.04,0.05,0.042
Field::make_send_field,0.03,0.05,0.042
Arg_comparator::set_compare_func,0.03,0.06,0.042
__ext4_journal_stop,0.03,0.05,0.042
handler::ha_extra,0.04,0.05,0.042
JOIN::alloc_indirection_slices,0.02,0.05,0.042
row_sel_field_store_in_mysql_format_func,0.03,0.06,0.042
__find_get_block,0.02,0.06,0.042
ibuf_merge_or_delete_for_page,0.04,0.05,0.041999999999999996
set_timespec,0.04,0.05,0.041999999999999996
rec_convert_dtuple_to_rec,0.03,0.05,0.041999999999999996
check_field_is_const,0.03,0.05,0.041999999999999996
trans_register_ha,0.02,0.06,0.041999999999999996
__libc_enable_asynccancel,0.03,0.05,0.04000000000000001
calculate_condition_filter,0.03,0.05,0.04000000000000001
SHA256_Final,0.03,0.05,0.04
sp_head::destroy,0.03,0.05,0.04
_IO_default_xsputn,0.03,0.05,0.04
cmp_item_int::~cmp_item_int,0.02,0.05,0.04
get_buf_LRU_old_threshold,0.03,0.05,0.04
TABLE_SHARE::get_table_ref_version,0.03,0.06,0.04
Query_block::find_common_table_expr,0.03,0.05,0.04
PFS_session_all_memory_stat::count_controlled_alloc,0.02,0.05,0.04
trace_do_page_fault,0.03,0.05,0.04
__do_page_fault,0.03,0.05,0.04
TABLE::mark_columns_per_binlog_row_image,0.03,0.05,0.04
do_async_page_fault,0.03,0.05,0.04
MDL_ticket::has_stronger_or_equal_type,0.03,0.06,0.04
fn_format,0.03,0.05,0.04
Field_string::type,0.02,0.05,0.04
open_tmp_table,0.04,0.04,0.04
ib_log_files_g,0.04,0.04,0.04
__errno_location,0.03,0.05,0.04
log_slow_applicable,0.03,0.05,0.04
async_page_fault,0.03,0.05,0.04
fsp_is_system_temporary,0.02,0.05,0.038000000000000006
MDL_context::acquire_locks,0.03,0.05,0.038000000000000006
Item::not_null_tables,0.03,0.05,0.038000000000000006
Item_bool_func2::convert_constant_arg,0.03,0.05,0.038000000000000006
MDL_request::init_with_source,0.03,0.05,0.038000000000000006
EVP_MD_CTX_cleanup,0.03,0.04,0.038000000000000006
TABLE::set_keyread,0.03,0.05,0.038
JOIN::alloc_func_list,0.03,0.04,0.038
hint_key_state,0.03,0.04,0.038
sel_cmp,0.02,0.05,0.038
Table_map_log_event::init_charset_field,0.03,0.05,0.038
Table_ref::process_index_hints,0.02,0.06,0.038
EVP_DigestUpdate,0.02,0.07,0.038
Field_num::repertoire,0.03,0.06,0.038
gtid_pre_statement_post_implicit_commit_checks,0.03,0.05,0.038
"std::unique_ptr<RowIterator, Destroy_only<RowIterator> >::~unique_ptr",0.02,0.06,0.038
raii::Sentry<std::function<void,0.03,0.04,0.038
heap_trim,0.03,0.05,0.038
end_bio_bh_io_sync,0.03,0.05,0.038
TABLE_SHARE::usable_indexes,0.03,0.04,0.038
fsp_is_global_temporary,0.03,0.05,0.038
AggregateIterator::AggregateIterator,0.03,0.04,0.038
Item_func_between::functype,0.02,0.05,0.038
ext4_mark_iloc_dirty,0.03,0.04,0.038
row_search_index_entry,0.02,0.05,0.038
Functional_index_error_handler::~Functional_index_error_handler,0.02,0.05,0.038
THD::is_current_stmt_binlog_log_replica_updates_disabled,0.03,0.05,0.038
malloc@plt,0.03,0.04,0.038
evaluate_during_optimization,0.03,0.05,0.038
__getblk,0.02,0.06,0.038
strmake_root,0.02,0.05,0.03799999999999999
Session_tracker::changed_any,0.02,0.05,0.036000000000000004
Item_field::~Item_field,0.03,0.05,0.036000000000000004
__lll_lock_wait_private,0.03,0.04,0.036000000000000004
virtio_queue_rq,0.03,0.05,0.036000000000000004
stored_field_cmp_to_item,0.02,0.05,0.036000000000000004
resourcegroups::Resource_group_mgr::switch_resource_group_if_needed,0.03,0.04,0.036000000000000004
build_bitmap_for_nested_joins,0.02,0.06,0.036000000000000004
accumulate_statement_cost,0.03,0.04,0.036000000000000004
handler::table_in_memory_estimate,0.03,0.04,0.036000000000000004
pfs_set_statement_text_vc,0.02,0.05,0.036000000000000004
log_files_governor,0.03,0.04,0.036000000000000004
vio_socket_timeout,0.03,0.04,0.036000000000000004
Item_int::~Item_int,0.03,0.04,0.036000000000000004
cmpxchg_double_slab.isra.50,0.03,0.04,0.036000000000000004
Query_arena::add_item,0.02,0.05,0.036000000000000004
mtr_t::Command::release_resources,0.02,0.05,0.036000000000000004
OPENSSL_init_library,0.02,0.05,0.036000000000000004
Item_bool_func2::cleanup,0.03,0.04,0.036000000000000004
btr_page_reorganize_low,0.02,0.05,0.036000000000000004
trx_assign_rseg_durable,0.03,0.04,0.036
free_blob_buffers_and_reset,0.02,0.04,0.036
Item::cache_const_expr_analyzer,0.03,0.05,0.036
Group_check::check_query,0.02,0.04,0.036
FIPS_mode,0.03,0.05,0.036
pfs_set_thread_command_vc,0.03,0.05,0.036
unlock_buffer,0.03,0.04,0.036
jbd2_journal_stop,0.02,0.05,0.036
mark_page_accessed,0.02,0.05,0.034
pfs_end_stage_v1,0.02,0.05,0.034
buf_LRU_free_page,0.02,0.04,0.034
mtr_t::Command::add_dirty_blocks_to_flush_list,0.03,0.04,0.034
Item_func_eq::~Item_func_eq,0.02,0.05,0.034
JOIN::cleanup_item_list,0.03,0.04,0.034
security_socket_sendmsg,0.02,0.05,0.034
stmt_causes_implicit_commit,0.03,0.04,0.034
ask_to_reprepare,0.02,0.04,0.034
log_buffer_write,0.02,0.05,0.034
rec_get_converted_size_comp,0.03,0.04,0.034
handler::ha_open,0.03,0.04,0.034
SecondaryEngineHandlerton,0.03,0.04,0.034
__alloc_pages_nodemask,0.03,0.04,0.034
ibuf_insert,0.03,0.04,0.034
test_clear_page_writeback,0.03,0.04,0.034
ha_innobase::index_init,0.02,0.05,0.034
SortingIterator::~SortingIterator,0.03,0.05,0.034
Field_string::store,0.03,0.04,0.034
Session_tracker::store,0.03,0.04,0.034
dtuple_set_n_fields,0.02,0.05,0.033999999999999996
maybe_add_creds,0.02,0.05,0.033999999999999996
row_update_prebuilt_trx,0.02,0.05,0.033999999999999996
hrtimer_init,0.02,0.04,0.033999999999999996
PT_order::contextualize,0.03,0.05,0.033999999999999996
dd::get_dictionary,0.02,0.05,0.033999999999999996
Query_block::setup_join_cond,0.02,0.05,0.033999999999999996
EVP_MD_CTX_clear_flags,0.02,0.04,0.033999999999999996
mark_buffer_dirty,0.02,0.05,0.03200000000000001
__set_page_dirty,0.02,0.05,0.03200000000000001
trx_kill_blocking,0.02,0.04,0.032
mem_root_deque<Query_term*>::add_block_back,0.03,0.04,0.032
ha_innobase::lock_count,0.02,0.04,0.032
set_timespec_nsec,0.02,0.04,0.032
mem_heap_block_free,0.02,0.04,0.032
handle_mm_fault,0.03,0.04,0.032
Restrictions::db,0.03,0.04,0.032
mlog_open_and_write_index,0.02,0.04,0.032
temptable::Table::indexes_destroy,0.02,0.05,0.032
Query_block::push_conditions_to_derived_tables,0.03,0.04,0.032
Transaction_state_tracker::clear_trx_state,0.02,0.05,0.032
journal_end_buffer_io_sync,0.03,0.04,0.032
THD::set_command,0.02,0.05,0.032
Item_func_eq::functype,0.02,0.05,0.032
rules_table_service::dummy_function_to_ensure_we_are_linked_into_the_server,0.02,0.04,0.032
PT_order_list::contextualize,0.02,0.04,0.032
Buf_fetch_other::get,0.02,0.06,0.032
find_order_in_list,0.01,0.05,0.032
lock_unlock_table_autoinc,0.02,0.04,0.032
buf_page_t::was_stale,0.02,0.04,0.032
Field_str::charset,0.02,0.05,0.031999999999999994
dd::Dictionary_impl::is_dd_table_access_allowed,0.02,0.06,0.031999999999999994
find_stage_class,0.02,0.04,0.030000000000000006
Filesort::get_addon_fields,0.02,0.04,0.030000000000000006
QEP_TAB::push_index_cond,0.02,0.04,0.030000000000000006
